geneNames geneIDs feature id fc pval qval
3120 . NONMMUG004007.2 transcript 23630 0.231985036331992 0.119583126978374 0.946116991031098
3121 . NONMMUG089328.1 transcript 46827 9.88471835586173 0.11963972862768 0.946116991031098
3122 . NONMMUG023802.2 transcript 133514 0.29601089870416 0.119653778297286 0.946116991031098
3123 . NONMMUG010779.2 transcript 62164 1.7225320271714 0.119666267662476 0.946116991031098
3124 Hdac7 ENSMUSG00000022475.19 transcript 90897 0.272885712778653 0.11974693008714 0.946116991031098
3125 Stx5a ENSMUSG00000010110.17 transcript 118953 0.476129451019722 0.119824243084453 0.946116991031098
3126 . NONMMUG031090.2 transcript 170857 0.460623780348009 0.11991677715416 0.946116991031098
3127 Ube2k ENSMUSG00000029203.16 transcript 179449 0.676351822578851 0.119953380564065 0.946116991031098
3128 . NONMMUG034052.2 transcript 188092 2.39335168723429 0.119954321549389 0.946116991031098
3129 . NONMMUG041705.2 transcript 237004 1.91369393277294 0.11999574729473 0.946116991031098
3130 Atp6ap1 ENSMUSG00000019087.13 transcript 258292 0.384313520405552 0.12005947292304 0.946116991031098
3131 Nptxr ENSMUSG00000022421.19 transcript 88443 0.298440779604915 0.120067195742984 0.946116991031098
3132 . NONMMUG042550.3 transcript 242464 3.60453861790274 0.120078051489333 0.946116991031098
3133 Cdh13 ENSMUSG00000031841.19 transcript 237135 0.48897298116726 0.120097775083707 0.946116991031098
3134 Zkscan1 ENSMUSG00000029729.12 transcript 188489 0.526015346597301 0.120103025063789 0.946116991031098
3135 Dnajb11 ENSMUSG00000004460.16 transcript 94814 0.0719315496883193 0.120109694789043 0.946116991031098
3136 . NONMMUG079399.1 transcript 208836 0.647443861049261 0.120129072795051 0.946116991031098
3137 . NONMMUG003206.2 transcript 19189 2.17297836730723 0.120142994390403 0.946116991031098
3138 Pank1 ENSMUSG00000033610.15 transcript 121330 2.04049672876079 0.120156283335661 0.946116991031098
3139 . NONMMUG041702.2 transcript 236997 0.254713291886235 0.120179530183991 0.946116991031098
3140 . NONMMUG032713.2 transcript 180034 5.20076048802231 0.120194733573382 0.946116991031098
3141 Pacrgl ENSMUSG00000029089.8 transcript 178332 1.5170731532428 0.120213993995904 0.946116991031098
3142 . NONMMUG020782.2 transcript 119095 11.5829908137433 0.120338450013313 0.946116991031098
3143 Eea1 ENSMUSG00000036499.9 transcript 26973 1.51652100217593 0.120344678801753 0.946116991031098
3144 Cnot6l ENSMUSG00000034724.17 transcript 181792 0.638103260991503 0.120567046416566 0.946116991031098
3145 Lynx1 ENSMUSG00000022594.14 transcript 86984 0.430053904504301 0.120596836609607 0.946116991031098
3146 Kank1 ENSMUSG00000032702.16 transcript 120511 1.9095491028122 0.120694503151122 0.946116991031098
3147 Brms1l ENSMUSG00000012076.8 transcript 51359 0.465824483725896 0.120828550826835 0.946116991031098
3148 Sf3b6 ENSMUSG00000037361.8 transcript 47132 0.516081092751767 0.120843237400007 0.946116991031098
3149 . NONMMUG043809.2 transcript 250413 0.336416824845099 0.120911862633681 0.946116991031098
3150 Bub3 ENSMUSG00000066979.6 transcript 222825 0.310357488729069 0.121061191342402 0.946116991031098
3151 Psme1 ENSMUSG00000022216.17 transcript 76846 2.57193198896378 0.121112111070047 0.946116991031098
3152 Cyth4 ENSMUSG00000018008.8 transcript 88071 0.332058536829765 0.12112970355062 0.946116991031098
3153 Poglut1 ENSMUSG00000034064.14 transcript 96450 0.697102667102813 0.121163824112542 0.946116991031098
3154 . NONMMUG017625.2 transcript 102541 1.98994199866794 0.12118116803325 0.946116991031098
3155 . NONMMUG014703.2 transcript 86427 2.11641638902802 0.121226660375075 0.946116991031098
3156 Pfkm ENSMUSG00000033065.14 transcript 90967 0.423326618286919 0.121236113620414 0.946116991031098
3157 . NONMMUG000192.2 transcript 1261 1.60634182477795 0.121314914580558 0.946116991031098
3158 . NONMMUG036170.2 transcript 199967 2.18582613645351 0.121398853828732 0.946116991031098
3159 Atf6 ENSMUSG00000026663.6 transcript 14237 0.31902152366198 0.121538579019861 0.946116991031098
3160 RP23-317M2.1 ENSMUSG00000081810.1 transcript 159854 0.26972575202646 0.12154204598286 0.946116991031098
3161 . NONMMUG030662.2 transcript 168719 2.12714128753387 0.12156180030759 0.946116991031098
3162 . NONMMUG041869.2 transcript 237889 0.307616286260927 0.121765727566898 0.946116991031098
3163 . NONMMUG013105.2 transcript 77452 0.337739662167238 0.121775170601926 0.946116991031098
3164 Tfdp1 ENSMUSG00000038482.11 transcript 226198 0.134109205262641 0.121918702316786 0.946116991031098
3165 Tmem231 ENSMUSG00000031951.8 transcript 236606 0.370772364685925 0.12192869375143 0.946116991031098
3166 Skp2 ENSMUSG00000054115.11 transcript 82561 0.460756664263474 0.122029459221416 0.946116991031098
3167 Zfp414 ENSMUSG00000073423.9 transcript 104951 0.264389060064411 0.122058957215186 0.946116991031098
3168 . NONMMUG006101.2 transcript 35473 2.99632263967802 0.122068073879272 0.946116991031098
3169 Ahnak ENSMUSG00000069833.12 transcript 119084 0.532687057537816 0.122171167855387 0.946116991031098
3170 Hist1h1b ENSMUSG00000058773.2 transcript 59911 0.238733372705996 0.122208353625273 0.946116991031098
3171 Zfp729b ENSMUSG00000058093.13 transcript 65924 0.561097914455033 0.122295834676942 0.946116991031098
3172 Mapk3 ENSMUSG00000063065.13 transcript 221712 5.32711970967825 0.122299339450344 0.946116991031098
3173 Eif4a2 ENSMUSG00000022884.14 transcript 94853 7.47717638717967 0.122322016099701 0.946116991031098
3174 . NONMMUG075400.1 transcript 177249 2.33046777288871 0.122322132535148 0.946116991031098
3175 . NONMMUG013335.2 transcript 78702 0.339328713707036 0.12233300518591 0.946116991031098
3176 . NONMMUG037954.2 transcript 212052 0.504751303843036 0.122365270179027 0.946116991031098
3177 . NONMMUG067208.1 transcript 133663 3.58812048228862 0.122379172246612 0.946116991031098
3178 RP23-432D24.2 ENSMUSG00000081551.1 transcript 256521 2.16045099151099 0.122448071178162 0.946116991031098
3179 . NONMMUG035274.2 transcript 194679 2.4105908371856 0.122500853686333 0.946116991031098
3180 . NONMMUG094458.1 transcript 192108 2.50813369904291 0.122535499759713 0.946116991031098
3181 Pde4b ENSMUSG00000028525.16 transcript 165549 2.70438488747616 0.122705524882433 0.946116991031098
3182 . NONMMUG026592.2 transcript 147906 3.15810792861484 0.122785644306882 0.946116991031098
3183 Tmlhe ENSMUSG00000079834.2 transcript 30 0.51871584143862 0.122859044384314 0.946116991031098
3184 Robo4 ENSMUSG00000032125.20 transcript 241796 0.179510605157442 0.122868902204558 0.946116991031098
3185 . NONMMUG048674.1 transcript 8713 1.93597531699614 0.122891313186637 0.946116991031098
3186 Rad52 ENSMUSG00000030166.14 transcript 201517 2.4019935559657 0.122926169760626 0.946116991031098
3187 . NONMMUG013726.2 transcript 80862 1.53061112718518 0.122993652369261 0.946116991031098
3188 Hscb ENSMUSG00000043510.12 transcript 183918 0.388276955678279 0.123008548977724 0.946116991031098
3189 Zcchc7 ENSMUSG00000035649.17 transcript 161764 3.41114947394758 0.123043939781655 0.946116991031098
3190 Map3k20 ENSMUSG00000004085.14 transcript 131055 0.503733439012662 0.123084584069681 0.946116991031098
3191 Ctnna1 ENSMUSG00000037815.6 transcript 113322 0.556181530590617 0.123207442429592 0.946116991031098
3192 . NONMMUG021624.2 transcript 123098 0.274024534594601 0.123239223875482 0.946116991031098
3193 Rapgef2 ENSMUSG00000062232.14 transcript 149610 0.233207978777854 0.123271802853374 0.946116991031098
3194 . NONMMUG041336.2 transcript 234605 0.398881266492179 0.123358184912518 0.946116991031098
3195 Hmgxb4 ENSMUSG00000034518.14 transcript 232302 0.33528442442453 0.123388115683241 0.946116991031098
3196 . NONMMUG075348.1 transcript 176009 3.43086718196726 0.123470736880404 0.946116991031098
3197 Rbm34 ENSMUSG00000033931.9 transcript 238594 0.523572421649858 0.123503787562695 0.946116991031098
3198 Disp2 ENSMUSG00000040035.14 transcript 135725 0.379910075718711 0.1236267452216 0.946116991031098
3199 Cxcl12 ENSMUSG00000061353.11 transcript 201168 3.05025454217425 0.123644504422025 0.946116991031098
3200 Bcl9l ENSMUSG00000063382.6 transcript 243098 0.235903137840779 0.123695706169001 0.946116991031098
3201 Trove2 ENSMUSG00000018199.8 transcript 11774 0.387889322095976 0.123747142430899 0.946116991031098
3202 . NONMMUG028340.2 transcript 158340 0.427575894662518 0.123747185044211 0.946116991031098
3203 Rit1 ENSMUSG00000028057.14 transcript 150803 0.359658866330308 0.123747887781026 0.946116991031098
3204 Cog7 ENSMUSG00000034951.10 transcript 221045 2.25122664645032 0.123809674487736 0.946116991031098
3205 Rps15-ps2 ENSMUSG00000071419.7 transcript 195797 0.322451380500188 0.123824630118575 0.946116991031098
3206 Acox3 ENSMUSG00000029098.16 transcript 177304 2.23577481734934 0.123843847820425 0.946116991031098
3207 Magi1 ENSMUSG00000045095.16 transcript 199466 0.452694759628589 0.123892818561433 0.946116991031098
3208 . NONMMUG026988.2 transcript 150068 2.05639644799728 0.1239815418312 0.946116991031098
3209 . NONMMUG091471.1 transcript 109508 2.2413771490062 0.124001993270265 0.946116991031098
3210 . NONMMUG017542.2 transcript 102102 0.454620732278204 0.124019229425604 0.946116991031098
3211 Grpel1 ENSMUSG00000029198.3 transcript 177399 0.361648327098013 0.124121060120261 0.946116991031098
3212 Rin2 ENSMUSG00000001768.15 transcript 138693 0.452606716325904 0.124192708511946 0.946116991031098
3213 Fam216a ENSMUSG00000029463.5 transcript 185985 0.472658173988033 0.124379882098013 0.946116991031098
3214 . NONMMUG069283.1 transcript 145288 0.425157165818432 0.124383224077679 0.946116991031098
3215 Hoxb7 ENSMUSG00000038721.8 transcript 41912 0.250592507801812 0.124443144800766 0.946116991031098
3216 Ywhag ENSMUSG00000051391.9 transcript 187970 0.0266189475723859 0.124482977398079 0.946116991031098
3217 Nxn ENSMUSG00000020844.6 transcript 39111 0.368629779583564 0.124551840935342 0.946116991031098
3218 . NONMMUG023451.2 transcript 131395 0.333261488962574 0.124560476958576 0.946116991031098
3219 Stau2 ENSMUSG00000025920.19 transcript 1009 0.366156398193249 0.124574256009943 0.946116991031098
3220 . NONMMUG023139.2 transcript 130028 2.41406192191757 0.124678288824773 0.946116991031098
3221 Pcna ENSMUSG00000027342.14 transcript 137811 0.351615295698552 0.124926984558415 0.946116991031098
3222 Dnajc24 ENSMUSG00000027166.14 transcript 134667 0.411689087112697 0.124941456210576 0.946116991031098
3223 Vps13a ENSMUSG00000046230.10 transcript 119914 0.621663397843766 0.124942437718117 0.946116991031098
3224 Lrrc42 ENSMUSG00000028617.10 transcript 165975 0.450461529967229 0.124981856020626 0.946116991031098
3225 Nbea ENSMUSG00000027799.12 transcript 148157 0.643539410187317 0.124996087310207 0.946116991031098
3226 Hmbox1 ENSMUSG00000021972.14 transcript 78073 3.37349810611509 0.125026511144083 0.946116991031098
3227 Mdm4 ENSMUSG00000054387.13 transcript 10583 0.212880617829725 0.125192447432681 0.946116991031098
3228 Smox ENSMUSG00000027333.18 transcript 137710 0.389411530665967 0.125265560428641 0.946116991031098
3229 Atp6v1c1 ENSMUSG00000022295.8 transcript 84676 4.0751251306211 0.125268885036265 0.946116991031098
3230 . NONMMUG009039.2 transcript 51346 1.83804164060926 0.125329443917564 0.946116991031098
3231 Rftn1 ENSMUSG00000039316.14 transcript 107694 0.518727992210593 0.125463090196662 0.946116991031098
3232 Pced1b ENSMUSG00000044250.8 transcript 90825 0.286134214582541 0.125479668750286 0.946116991031098
3233 RP23-160B4.1 ENSMUSG00000081752.3 transcript 257501 2.16047984104486 0.125567341181636 0.946116991031098
3234 Cables2 ENSMUSG00000038990.14 transcript 143576 0.277471770329975 0.125596823319233 0.946116991031098
3235 Carm1 ENSMUSG00000032185.15 transcript 240459 3.86801915052569 0.125655494491858 0.946116991031098
3236 Rbm22 ENSMUSG00000024604.7 transcript 115268 0.402680376268502 0.125680524609147 0.946116991031098
3237 Ern1 ENSMUSG00000020715.9 transcript 44140 0.442541506492251 0.125706768340227 0.946116991031098
3238 Mill2 ENSMUSG00000040987.15 transcript 207328 2.29505164205677 0.125707230090828 0.946116991031098
3239 . NONMMUG007090.2 transcript 40587 2.44412548005284 0.125769835489985 0.946116991031098
3240 Gpalpp1 ENSMUSG00000022008.4 transcript 79281 0.419356972192045 0.125784791581784 0.946116991031098
3241 . NONMMUG001012.2 transcript 5829 2.05148907981872 0.125786360297914 0.946116991031098
3242 Snrpe ENSMUSG00000090553.8 transcript 10683 0.289978604849788 0.125839588341451 0.946116991031098
3243 Ugcg ENSMUSG00000028381.8 transcript 162955 3.11578799683383 0.125894624022532 0.946116991031098
3244 . NONMMUG026906.2 transcript 149617 1.42087369614793 0.125917262634436 0.946116991031098
3245 Trak1 ENSMUSG00000032536.11 transcript 253641 0.480365445103634 0.125963098889502 0.946116991031098
3246 . NONMMUG024677.2 transcript 137454 2.67065205421046 0.125987718905439 0.946116991031098
3247 Tfec ENSMUSG00000029553.10 transcript 191574 1.93194856269429 0.125989973202808 0.946116991031098
3248 . NONMMUG088178.1 transcript 25326 0.470087623784267 0.126056426612791 0.946116991031098
3249 Tomm20 ENSMUSG00000093904.2 transcript 238589 0.405075237456687 0.126056427773253 0.946116991031098
3250 . NONMMUG038966.2 transcript 219403 1.98970264117121 0.12621082907886 0.946116991031098
3251 Ensa ENSMUSG00000038619.12 transcript 152138 0.39688343355492 0.12629286084852 0.946116991031098
3252 Rpl7 ENSMUSG00000043716.13 transcript 987 0.318824209148466 0.126387122512363 0.946116991031098
3253 . NONMMUG000479.2 transcript 2841 2.79411540565782 0.12642143491186 0.946116991031098
3254 . NONMMUG041901.3 transcript 238145 3.08017670128744 0.126506568467447 0.946116991031098
3255 Yipf3 ENSMUSG00000071074.9 transcript 107111 0.205547855030383 0.126581620449405 0.946116991031098
3256 Crem ENSMUSG00000063889.16 transcript 111163 2.9646947281046 0.126585524235446 0.946116991031098
3257 . NONMMUG058690.1 transcript 71857 4.26091477815282 0.126595663413946 0.946116991031098
3258 Tk2 ENSMUSG00000035824.7 transcript 235187 0.406312815090043 0.126680205747832 0.946116991031098
3259 Yif1b ENSMUSG00000030588.12 transcript 209268 0.457684396706879 0.126723572724724 0.946116991031098
3260 Klhl2 ENSMUSG00000031605.8 transcript 230926 1.86051890257624 0.126817887605949 0.946116991031098
3261 . NONMMUG013727.2 transcript 80872 2.32936533228524 0.12682430836281 0.946116991031098
3262 . NONMMUG021148.2 transcript 120967 2.92426847707769 0.12682796414467 0.946116991031098
3263 Sp2 ENSMUSG00000018678.13 transcript 42087 0.371456932537162 0.126855682772774 0.946116991031098
3264 Zfp142 ENSMUSG00000026135.17 transcript 5943 0.522983659156808 0.126866398409234 0.946116991031098
3265 . NONMMUG033523.2 transcript 184938 0.548512602908808 0.126917444745759 0.946116991031098
3266 Mark3 ENSMUSG00000007411.16 transcript 57236 2.98591306711415 0.126950685304752 0.946116991031098
3267 . NONMMUG007559.2 transcript 42652 4.16606976009755 0.127112142686285 0.946116991031098
3268 . NONMMUG000898.2 transcript 5204 2.7105051936241 0.127172592114913 0.946116991031098
3269 Plin3 ENSMUSG00000024197.9 transcript 108125 0.423559744358878 0.127236671877697 0.946116991031098
3270 . NONMMUG032356.2 transcript 178134 1.78648195776204 0.12729599918206 0.946116991031098
3271 Bag2 ENSMUSG00000042215.8 transcript 2009 0.343433654622581 0.12734478282393 0.946116991031098
3272 . NONMMUG041309.2 transcript 234450 0.418087375702581 0.127345557484751 0.946116991031098
3273 Tmem47 ENSMUSG00000025666.16 transcript 258821 0.159059716336343 0.127357872301821 0.946116991031098
3274 Ndufs8 ENSMUSG00000059734.6 transcript 117675 0.463649662349358 0.127376469176599 0.946116991031098
3275 Nsd1 ENSMUSG00000021488.8 transcript 63922 0.342733127557047 0.127377876041712 0.946116991031098
3276 Med12 ENSMUSG00000079487.11 transcript 259715 0.682445082301717 0.127380116508628 0.946116991031098
3277 Dnaja1 ENSMUSG00000028410.13 transcript 160895 2.80868470723812 0.127412859137268 0.946116991031098
3278 . NONMMUG025371.2 transcript 140837 0.329063215258281 0.127437709839196 0.946116991031098
3279 Fam122b ENSMUSG00000036022.15 transcript 256942 0.400781059544813 0.12743832442339 0.946116991031098
3280 Best1 ENSMUSG00000037418.5 transcript 119150 1.57843168584264 0.127491015938284 0.946116991031098
3281 . NONMMUG017680.2 transcript 102791 3.63190644718381 0.127501446005614 0.946116991031098
3282 . NONMMUG007321.2 transcript 41490 2.04452357270429 0.127551928268744 0.946116991031098
3283 Ncoa7 ENSMUSG00000039697.16 transcript 19835 2.1179056017548 0.127613582060996 0.946116991031098
3284 Pik3c2a ENSMUSG00000030660.9 transcript 220457 0.714184747453014 0.127638540811723 0.946116991031098
3285 Pdhb ENSMUSG00000021748.9 transcript 70997 2.55233180965933 0.12768416079184 0.946116991031098
3286 . NONMMUG014515.2 transcript 85448 2.67363601641164 0.127776043027044 0.946116991031098
3287 Uchl5 ENSMUSG00000018189.12 transcript 11781 2.78593682962233 0.127843233452722 0.946116991031098
3288 . NONMMUG036785.3 transcript 203687 0.546876719347479 0.12790592327141 0.946116991031098
3289 Sf3a1 ENSMUSG00000002129.11 transcript 31356 0.39955672454682 0.127943039404906 0.946116991031098
3290 . NONMMUG019750.2 transcript 114014 2.09647885351237 0.128078585127933 0.946116991031098
3291 Kdr ENSMUSG00000062960.10 transcript 180485 0.479302856965238 0.12810741051664 0.946116991031098
3292 . NONMMUG027177.2 transcript 151365 0.10991047377637 0.128288901222047 0.946116991031098
3293 Coq10b ENSMUSG00000025981.13 transcript 3959 3.51235763885634 0.128363201855768 0.946116991031098
3294 Rsl1d1 ENSMUSG00000005846.12 transcript 93436 0.550453189945089 0.128402544378082 0.946116991031098
3295 . NONMMUG022750.2 transcript 128668 0.39115682075223 0.128436755297549 0.946116991031098
3296 Lcat ENSMUSG00000035237.7 transcript 235642 3.16289159854253 0.128508433071104 0.946116991031098
3297 Mms19 ENSMUSG00000025159.8 transcript 121993 0.561096946978269 0.128533417737046 0.946116991031098
3298 . NONMMUG043911.2 transcript 251253 0.327181605117561 0.128539758891903 0.946116991031098
3299 . NONMMUG036449.2 transcript 201563 0.541366357467226 0.128545051633435 0.946116991031098
3300 . NONMMUG034287.2 transcript 189569 2.32193658978294 0.128582468348744 0.946116991031098
3301 Tusc3 ENSMUSG00000039530.17 transcript 228847 2.58438625332911 0.128620578440359 0.946116991031098
3302 . NONMMUG082568.1 transcript 231378 5.56682002282497 0.128676676116343 0.946116991031098
3303 Ddx17 ENSMUSG00000055065.7 transcript 88364 0.594269728802019 0.128775115596077 0.946116991031098
3304 Dgat1 ENSMUSG00000022555.12 transcript 87525 2.20825712478785 0.128851270884622 0.946116991031098
3305 Dr1 ENSMUSG00000029265.4 transcript 183366 1.7280037026008 0.128877202678347 0.946116991031098
3306 Mier3 ENSMUSG00000032727.13 transcript 69823 0.536294801834722 0.128943506974067 0.946116991031098
3307 Pdcd6 ENSMUSG00000021576.6 transcript 66530 0.175513013321253 0.128976516168599 0.946116991031098
3308 . NONMMUG004726.2 transcript 28485 0.110481774431591 0.129014840495876 0.946116991031098
3309 Zfp131 ENSMUSG00000094870.8 transcript 70469 0.32177797463275 0.129071150362602 0.946116991031098
3310 . NONMMUG030800.2 transcript 169368 2.65447847406819 0.129073902885019 0.946116991031098
3311 Pdcd6ip ENSMUSG00000032504.15 transcript 252638 10.1509602688482 0.129082360669603 0.946116991031098
3312 . NONMMUG005047.2 transcript 30615 2.92250437994959 0.129123667978564 0.946116991031098
3313 Bcl7b ENSMUSG00000029681.12 transcript 187826 0.564117848995188 0.129163915916065 0.946116991031098
3314 . NONMMUG018877.2 transcript 109513 1.80445652750942 0.129178664406126 0.946116991031098
3315 . NONMMUG041470.2 transcript 235587 2.33433204399352 0.129179968538838 0.946116991031098
3316 . NONMMUG000762.2 transcript 4603 0.354371423927738 0.129287405605703 0.946116991031098
3317 Ammecr1l ENSMUSG00000041915.8 transcript 112945 3.84339166707946 0.129336380609514 0.946116991031098
3318 Dynap ENSMUSG00000024512.3 transcript 116231 0.486926566463035 0.12934912159131 0.946116991031098
3319 Ptges3 ENSMUSG00000071072.12 transcript 30450 16.0836946545188 0.129549779156134 0.946116991031098
3320 Stard3 ENSMUSG00000018167.10 transcript 42434 0.362603900391756 0.1295857985314 0.946116991031098
3321 Rnu3b2 ENSMUSG00000105115.1 transcript 40844 3.73746932756914 0.129642367075437 0.946116991031098
3322 Tmem30a ENSMUSG00000032328.12 transcript 247712 0.404385181840859 0.129757484768316 0.946116991031098
3323 . NONMMUG027243.2 transcript 151908 2.0578480010031 0.129836892662188 0.946116991031098
3324 Zc3h4 ENSMUSG00000059273.9 transcript 207038 0.295481359897523 0.129863364546206 0.946116991031098
3325 Eif4a2 ENSMUSG00000022884.14 transcript 94861 0.127131732086854 0.129880687424764 0.946116991031098
3326 Zfp69 ENSMUSG00000064141.14 transcript 167956 3.10871938033205 0.12989243785739 0.946116991031098
3327 Ric1 ENSMUSG00000038658.15 transcript 120935 0.621808812829133 0.129912838016486 0.946116991031098
3328 Parp11 ENSMUSG00000037997.12 transcript 202726 0.412154256494706 0.129974457005681 0.946116991031098
3329 . NONMMUG015028.2 transcript 88768 0.253703283031282 0.129980431323675 0.946116991031098
3330 . NONMMUG027284.2 transcript 152172 3.15217860840716 0.130067162274326 0.946116991031098
3331 . NONMMUG086406.1 transcript 255459 0.265241318652482 0.130158880034683 0.946116991031098
3332 Stx11 ENSMUSG00000039232.12 transcript 18295 0.300635377523064 0.130164941149471 0.946116991031098
3333 Htatsf1 ENSMUSG00000067873.11 transcript 257161 1.58028807708151 0.130186817811251 0.946116991031098
3334 Fam92a ENSMUSG00000028218.19 transcript 159347 0.274028155939464 0.130222292998722 0.946116991031098
3335 Slc35g2 ENSMUSG00000070287.3 transcript 250075 0.39518821686134 0.130408875029573 0.946116991031098
3336 Slc7a1 ENSMUSG00000041313.14 transcript 190037 0.4878955932407 0.130473970170334 0.946116991031098
3337 . NONMMUG058904.1 transcript 75420 2.05994726336037 0.130495795996272 0.946116991031098
3338 Gabarapl1 ENSMUSG00000030161.8 transcript 203171 0.173597148274625 0.13054457881338 0.946116991031098
3339 Hexim1 ENSMUSG00000048878.6 transcript 43646 0.435948240278042 0.13062453440485 0.946116991031098
3340 . NONMMUG069501.1 transcript 147912 4.14242948975821 0.130689914024041 0.946116991031098
3341 Fam208b ENSMUSG00000033799.10 transcript 58392 0.391661190830682 0.130733439422912 0.946116991031098
3342 . NONMMUG035094.2 transcript 193544 0.300162032872121 0.13077616621001 0.946116991031098
3343 AC119884.2 ENSMUSG00000083380.1 transcript 86799 0.336375111081613 0.130849592308335 0.946116991031098
3344 Dusp11 ENSMUSG00000030002.15 transcript 198135 3.92313658209409 0.130860535287675 0.946116991031098
3345 Sos2 ENSMUSG00000034801.13 transcript 52097 2.80546862246367 0.130915897527065 0.946116991031098
3346 Mrpl18 ENSMUSG00000057388.9 transcript 101845 0.223995368761002 0.130939480542458 0.946116991031098
3347 . NONMMUG066649.1 transcript 125097 2.85294959650537 0.131004103817923 0.946116991031098
3348 . NONMMUG087664.1 transcript 8494 0.52751294599918 0.131047909717587 0.946116991031098
3349 . NONMMUG006833.2 transcript 39296 1.87639345901093 0.131086303504072 0.946116991031098
3350 Mycbp ENSMUSG00000028647.13 transcript 168217 0.341001754029419 0.131134900892258 0.946116991031098
3351 Zfp983 ENSMUSG00000035868.8 transcript 102631 2.30754579176335 0.131226569901409 0.946116991031098
3352 Scp2 ENSMUSG00000028603.15 transcript 166139 2.37412001434923 0.131230235327152 0.946116991031098
3353 Mob4 ENSMUSG00000025979.13 transcript 3978 0.223243397130246 0.131342707212754 0.946116991031098
3354 Crtc3 ENSMUSG00000030527.15 transcript 216070 1.89043476424959 0.131399185521194 0.946116991031098
3355 RP24-571D15.1 ENSMUSG00000075359.2 transcript 264079 1.75657813097606 0.131428000062501 0.946116991031098
3356 Sec31a ENSMUSG00000035325.16 transcript 182213 1.35572487708198 0.13142933751059 0.946116991031098
3357 . NONMMUG043220.2 transcript 246473 2.89291097965751 0.131503614821495 0.946116991031098
3358 Slc5a3 ENSMUSG00000089774.2 transcript 100356 0.479400025181985 0.131625058096621 0.946116991031098
3359 . NONMMUG009098.2 transcript 51596 3.52274243486253 0.131688475572788 0.946116991031098
3360 RP23-204O17.4 ENSMUSG00000104795.1 transcript 152513 0.477942335467742 0.131793672590466 0.946116991031098
3361 RP23-120K16.6 ENSMUSG00000115017.1 transcript 82829 0.504823011181162 0.131945098624543 0.946116991031098
3362 Mccc2 ENSMUSG00000021646.9 transcript 68636 2.21541746671817 0.131997689097717 0.946116991031098
3363 . NONMMUG040329.2 transcript 228631 3.8474572211482 0.132114959797335 0.946116991031098
3364 Srrt ENSMUSG00000037364.12 transcript 188247 0.52447179375073 0.13211801415325 0.946116991031098
3365 Tceal9 ENSMUSG00000042712.10 transcript 261547 0.227055708966291 0.132239602964616 0.946116991031098
3366 . NONMMUG005036.2 transcript 30519 2.25446063894016 0.132284897510116 0.946116991031098
3367 Lcorl ENSMUSG00000015882.17 transcript 178225 0.43959878359425 0.132315676917471 0.946116991031098
3368 Tmem147 ENSMUSG00000006315.9 transcript 209750 0.449147748428434 0.13234991918541 0.946116991031098
3369 Tmem88 ENSMUSG00000045377.5 transcript 37638 0.365867691094695 0.132382744363094 0.946116991031098
3370 . NONMMUG025301.2 transcript 140475 2.51510318020347 0.132422058076554 0.946116991031098
3371 Atp6v0a2 ENSMUSG00000038023.12 transcript 186632 0.621561349346731 0.132465889573943 0.946116991031098
3372 Gm10719 ENSMUSG00000095547.1 transcript 238771 3.21295286276037 0.132475572380374 0.946116991031098
3373 Rnf125 ENSMUSG00000033107.5 transcript 112284 0.504127591959757 0.132521994730365 0.946116991031098
3374 Gpr19 ENSMUSG00000032641.18 transcript 203586 3.42735450707862 0.132547888646507 0.946116991031098
3375 . NONMMUG034448.2 transcript 190546 0.144895586620907 0.132550066809826 0.946116991031098
3376 Eef1a1 ENSMUSG00000037742.14 transcript 247618 6.30659112334862 0.132589440253148 0.946116991031098
3377 Borcs6 ENSMUSG00000045176.3 transcript 37522 0.375967991415731 0.13260014767816 0.946116991031098
3378 . NONMMUG021754.2 transcript 123761 1.9677865442462 0.132635297557234 0.946116991031098
3379 . NONMMUG092458.1 transcript 135493 2.25214151231559 0.132709498229628 0.946116991031098
3380 Nub1 ENSMUSG00000028954.11 transcript 175546 0.449501423442782 0.132753708415455 0.946116991031098
3381 . NONMMUG036284.2 transcript 200517 3.24039016154807 0.13276683595545 0.946116991031098
3382 . NONMMUG002470.2 transcript 14638 2.50714350835086 0.132800912629402 0.946116991031098
3383 . NONMMUG039739.2 transcript 224893 0.351680820565101 0.13286242183088 0.946116991031098
3384 Foxn3 ENSMUSG00000033713.12 transcript 55237 0.504437200365843 0.132897159183584 0.946116991031098
3385 . NONMMUG022923.2 transcript 129252 3.46868874206149 0.132936947966081 0.946116991031098
3386 . NONMMUG033507.2 transcript 184842 0.247931249586421 0.132999717551633 0.946116991031098
3387 Ip6k1 ENSMUSG00000032594.11 transcript 251499 2.69840559782917 0.13311156318378 0.946116991031098
3388 . NONMMUG026868.2 transcript 149432 4.43226671038233 0.133164748001071 0.946116991031098
3389 . NONMMUG064094.1 transcript 109099 0.559838048807713 0.13322021546192 0.946116991031098
3390 AC161342.2 ENSMUSG00000052760.15 transcript 7027 0.409516652020117 0.133284790361334 0.946116991031098
3391 AC166332.1 ENSMUSG00000032666.16 transcript 12170 0.469982886446439 0.133348297641463 0.946116991031098
3392 . NONMMUG044299.2 transcript 253943 0.290101925398439 0.13344615917376 0.946116991031098
3393 Hnrnph1 ENSMUSG00000007850.16 transcript 35045 0.241113378917916 0.133488586851319 0.946116991031098
